note_id,etudiant_id,module,filiere,note,semestre,annee,mention
2738,457,Mécanique des Sols,Génie Civil,10.22,1,2021,Passable
2739,457,Hydraulique,Génie Civil,16.94,2,2021,Très Bien
2740,457,Mécanique des Sols,Génie Civil,8.99,2,2021,Échec
2741,457,Topographie,Génie Civil,14.1,1,2021,Bien
2742,457,Topographie,Génie Civil,11.98,2,2021,Passable
2743,458,Hydraulique,Génie Civil,16.14,2,2021,Très Bien
2744,458,Hydraulique,Génie Civil,12.67,2,2021,Assez Bien
2745,458,Hydraulique,Génie Civil,7.9,1,2021,Échec
2746,458,Matériaux,Génie Civil,4.92,2,2021,Échec
2747,458,Mécanique des Sols,Génie Civil,9.88,2,2021,Échec
2748,458,Hydraulique,Génie Civil,15.0,2,2021,Bien
2749,459,Relativité,Physique,12.9,1,2023,Assez Bien
2750,459,Physique Quantique,Physique,11.43,2,2023,Passable
2751,459,Électromagnétisme,Physique,13.24,1,2023,Assez Bien
2752,459,Relativité,Physique,15.41,1,2023,Bien
2753,459,Relativité,Physique,2.56,2,2023,Échec
2754,459,Optique,Physique,11.35,1,2023,Passable
2755,460,IA,Informatique,13.22,1,2023,Assez Bien
2756,460,Algorithmique,Informatique,6.31,2,2023,Échec
2757,460,Bases de Données,Informatique,16.33,1,2023,Très Bien
2758,460,Réseaux,Informatique,12.31,1,2023,Assez Bien
2759,460,Bases de Données,Informatique,16.97,2,2023,Très Bien
2760,460,Réseaux,Informatique,8.07,1,2023,Échec
2761,461,Électromagnétisme,Physique,13.93,1,2022,Assez Bien
2762,461,Optique,Physique,10.05,1,2022,Passable
2763,461,Électromagnétisme,Physique,0.0,1,2022,Échec
2764,461,Relativité,Physique,5.4,1,2022,Échec
2765,461,Thermodynamique,Physique,8.51,2,2022,Échec
2766,461,Thermodynamique,Physique,9.76,1,2022,Échec
2767,462,Probabilités,Mathématiques,9.78,2,2022,Échec
2768,462,Algèbre 1,Mathématiques,10.99,2,2022,Passable
2769,462,Probabilités,Mathématiques,13.72,2,2022,Assez Bien
2770,462,Analyse Numérique,Mathématiques,11.09,1,2022,Passable
2771,462,Probabilités,Mathématiques,10.42,2,2022,Passable
2772,462,Analyse 1,Mathématiques,16.38,1,2022,Très Bien
2773,463,Mécanique des Sols,Génie Civil,14.52,1,2021,Bien
2774,463,Matériaux,Génie Civil,11.4,2,2021,Passable
2775,463,Structures,Génie Civil,9.23,2,2021,Échec
2776,463,Structures,Génie Civil,3.72,2,2021,Échec
2777,463,Matériaux,Génie Civil,3.93,1,2021,Échec
2778,463,Hydraulique,Génie Civil,16.92,2,2021,Très Bien
2779,464,Droit Commercial,Droit,8.53,2,2022,Échec
2780,464,Droit Int.,Droit,14.57,2,2022,Bien
2781,464,Droit Pénal,Droit,8.61,2,2022,Échec
2782,464,Droit Commercial,Droit,10.51,2,2022,Passable
2783,464,Droit Civil,Droit,8.23,1,2022,Échec
2784,464,Droit Int.,Droit,6.59,2,2022,Échec
2785,465,Biochimie,Biologie,12.66,2,2021,Assez Bien
2786,465,Microbiologie,Biologie,10.84,2,2021,Passable
2787,465,Microbiologie,Biologie,6.72,1,2021,Échec
2788,465,Biochimie,Biologie,12.35,1,2021,Assez Bien
2789,465,Biochimie,Biologie,8.47,1,2021,Échec
2790,465,Microbiologie,Biologie,14.41,2,2021,Bien
2791,466,Électromagnétisme,Physique,7.48,2,2022,Échec
2792,466,Physique Quantique,Physique,14.51,1,2022,Bien
2793,466,Mécanique,Physique,8.81,1,2022,Échec
2794,466,Physique Quantique,Physique,12.68,2,2022,Assez Bien
2795,466,Électromagnétisme,Physique,15.51,2,2022,Bien
2796,466,Physique Quantique,Physique,5.88,2,2022,Échec
2797,467,Comptabilité,Économie,11.03,2,2021,Passable
2798,467,Comptabilité,Économie,6.84,2,2021,Échec
2799,467,Statistiques Éco,Économie,17.55,2,2021,Très Bien
2800,467,Marketing,Économie,16.12,2,2021,Très Bien
2801,467,Macroéconomie,Économie,13.96,2,2021,Assez Bien
2802,467,Comptabilité,Économie,7.38,2,2021,Échec
2803,468,Électromagnétisme,Physique,13.22,2,2020,Assez Bien
2804,468,Mécanique,Physique,9.85,2,2020,Échec
2805,468,Optique,Physique,7.63,1,2020,Échec
2806,468,Optique,Physique,5.96,2,2020,Échec
2807,468,Optique,Physique,6.19,1,2020,Échec
2808,468,Électromagnétisme,Physique,14.04,1,2020,Bien
2809,469,Électrochimie,Chimie,7.3,1,2021,Échec
2810,469,Chimie Analytique,Chimie,9.24,1,2021,Échec
2811,469,Chimie Organique,Chimie,6.9,1,2021,Échec
2812,469,Chimie Analytique,Chimie,9.09,1,2021,Échec
2813,469,Biochimie,Chimie,5.32,2,2021,Échec
2814,469,Électrochimie,Chimie,6.8,1,2021,Échec
2815,470,Programmation C,Informatique,4.81,1,2023,Échec
2816,470,Programmation C,Informatique,12.68,2,2023,Assez Bien
2817,470,IA,Informatique,14.11,2,2023,Bien
2818,470,Algorithmique,Informatique,9.33,1,2023,Échec
2819,470,Programmation C,Informatique,7.08,2,2023,Échec
2820,470,Programmation C,Informatique,8.92,1,2023,Échec
2821,471,Signal,Génie Électrique,9.06,2,2022,Échec
2822,471,Électrotechnique,Génie Électrique,11.0,1,2022,Passable
2823,471,Signal,Génie Électrique,10.73,1,2022,Passable
2824,471,Télécoms,Génie Électrique,9.5,2,2022,Échec
2825,471,Énergie,Génie Électrique,18.96,1,2022,Très Bien
2826,471,Signal,Génie Électrique,10.78,2,2022,Passable
2827,472,Relativité,Physique,4.83,1,2023,Échec
2828,472,Optique,Physique,9.52,2,2023,Échec
2829,472,Relativité,Physique,17.8,1,2023,Très Bien
2830,472,Thermodynamique,Physique,13.68,2,2023,Assez Bien
2831,472,Relativité,Physique,16.06,2,2023,Très Bien
2832,472,Optique,Physique,8.52,1,2023,Échec
2833,473,Biologie Cellulaire,Biologie,12.9,1,2020,Assez Bien
2834,473,Physiologie,Biologie,13.48,1,2020,Assez Bien
2835,473,Microbiologie,Biologie,7.89,1,2020,Échec
2836,473,Écologie,Biologie,12.9,1,2020,Assez Bien
2837,473,Microbiologie,Biologie,15.7,1,2020,Bien
2838,473,Écologie,Biologie,14.29,2,2020,Bien
2839,474,Droit Pénal,Droit,11.16,2,2020,Passable
2840,474,Droit Commercial,Droit,7.34,2,2020,Échec
2841,474,Droit Int.,Droit,10.84,1,2020,Passable
2842,474,Droit Pénal,Droit,14.21,1,2020,Bien
2843,474,Procédure Civile,Droit,10.32,2,2020,Passable
2844,474,Procédure Civile,Droit,13.75,2,2020,Assez Bien
2845,475,Relativité,Physique,8.53,1,2023,Échec
2846,475,Physique Quantique,Physique,20.0,2,2023,Très Bien
2847,475,Optique,Physique,9.62,1,2023,Échec
2848,475,Relativité,Physique,5.18,1,2023,Échec
2849,475,Électromagnétisme,Physique,4.82,2,2023,Échec
2850,475,Relativité,Physique,6.05,1,2023,Échec
2851,476,Électronique,Génie Électrique,14.14,1,2022,Bien
2852,476,Énergie,Génie Électrique,6.74,1,2022,Échec
2853,476,Automatique,Génie Électrique,7.87,2,2022,Échec
2854,476,Signal,Génie Électrique,14.59,1,2022,Bien
2855,476,Automatique,Génie Électrique,7.71,2,2022,Échec
2856,476,Énergie,Génie Électrique,6.82,2,2022,Échec
2857,477,Signal,Génie Électrique,14.06,1,2023,Bien
2858,477,Énergie,Génie Électrique,7.55,2,2023,Échec
2859,477,Électrotechnique,Génie Électrique,7.11,1,2023,Échec
2860,477,Automatique,Génie Électrique,11.39,1,2023,Passable
2861,477,Automatique,Génie Électrique,11.62,1,2023,Passable
2862,477,Télécoms,Génie Électrique,13.2,1,2023,Assez Bien
2863,478,Microbiologie,Biologie,5.81,1,2023,Échec
2864,478,Physiologie,Biologie,11.04,1,2023,Passable
2865,478,Physiologie,Biologie,12.74,2,2023,Assez Bien
2866,478,Physiologie,Biologie,16.65,1,2023,Très Bien
2867,478,Microbiologie,Biologie,7.82,1,2023,Échec
2868,478,Biologie Cellulaire,Biologie,10.85,2,2023,Passable
2869,479,Topologie,Mathématiques,8.03,1,2023,Échec
2870,479,Analyse Numérique,Mathématiques,10.57,1,2023,Passable
2871,479,Algèbre 1,Mathématiques,9.37,1,2023,Échec
2872,479,Topologie,Mathématiques,6.9,2,2023,Échec
2873,479,Topologie,Mathématiques,9.87,1,2023,Échec
2874,479,Algèbre 1,Mathématiques,17.5,2,2023,Très Bien
2875,480,Biologie Cellulaire,Biologie,11.79,2,2020,Passable
2876,480,Écologie,Biologie,13.89,1,2020,Assez Bien
2877,480,Biochimie,Biologie,11.95,1,2020,Passable
2878,480,Génétique,Biologie,10.12,2,2020,Passable
2879,480,Biologie Cellulaire,Biologie,6.75,1,2020,Échec
2880,480,Biochimie,Biologie,12.62,1,2020,Assez Bien
2881,481,Matériaux,Génie Civil,5.82,2,2021,Échec
2882,481,Béton Armé,Génie Civil,11.42,2,2021,Passable
2883,481,Structures,Génie Civil,13.46,2,2021,Assez Bien
2884,481,Béton Armé,Génie Civil,17.81,2,2021,Très Bien
2885,481,Topographie,Génie Civil,7.25,1,2021,Échec
2886,481,Hydraulique,Génie Civil,8.23,2,2021,Échec
2887,482,Électrochimie,Chimie,9.79,2,2022,Échec
2888,482,Électrochimie,Chimie,16.63,1,2022,Très Bien
2889,482,Chimie Analytique,Chimie,10.19,2,2022,Passable
2890,482,Biochimie,Chimie,16.07,2,2022,Très Bien
2891,482,Chimie Générale,Chimie,20.0,2,2022,Très Bien
2892,482,Chimie Générale,Chimie,9.62,2,2022,Échec
2893,483,Procédure Civile,Droit,8.65,1,2023,Échec
2894,483,Droit Administratif,Droit,11.44,2,2023,Passable
2895,483,Droit Civil,Droit,14.86,1,2023,Bien
2896,483,Droit Pénal,Droit,9.04,1,2023,Échec
2897,483,Droit Pénal,Droit,12.08,2,2023,Assez Bien
2898,483,Procédure Civile,Droit,15.6,2,2023,Bien
2899,484,Électronique,Génie Électrique,7.35,1,2023,Échec
2900,484,Énergie,Génie Électrique,2.59,1,2023,Échec
2901,484,Automatique,Génie Électrique,14.78,1,2023,Bien
2902,484,Électrotechnique,Génie Électrique,16.68,1,2023,Très Bien
2903,484,Automatique,Génie Électrique,20.0,2,2023,Très Bien
2904,484,Télécoms,Génie Électrique,7.97,2,2023,Échec
2905,485,Algèbre 1,Mathématiques,15.12,2,2023,Bien
2906,485,Probabilités,Mathématiques,9.15,1,2023,Échec
2907,485,Probabilités,Mathématiques,9.12,2,2023,Échec
2908,485,Statistiques,Mathématiques,14.23,2,2023,Bien
2909,485,Statistiques,Mathématiques,4.74,1,2023,Échec
2910,485,Statistiques,Mathématiques,8.37,1,2023,Échec
2911,486,Statistiques,Mathématiques,6.61,2,2023,Échec
2912,486,Probabilités,Mathématiques,16.76,1,2023,Très Bien
2913,486,Analyse Numérique,Mathématiques,12.74,2,2023,Assez Bien
2914,486,Probabilités,Mathématiques,16.63,2,2023,Très Bien
2915,486,Analyse 1,Mathématiques,7.91,2,2023,Échec
2916,486,Topologie,Mathématiques,17.37,1,2023,Très Bien
2917,487,Programmation C,Informatique,7.81,2,2023,Échec
2918,487,Algorithmique,Informatique,8.1,1,2023,Échec
2919,487,Programmation C,Informatique,14.42,2,2023,Bien
2920,487,Algorithmique,Informatique,16.42,2,2023,Très Bien
2921,487,IA,Informatique,17.06,1,2023,Très Bien
2922,487,Bases de Données,Informatique,9.43,2,2023,Échec
2923,488,Béton Armé,Génie Civil,15.59,2,2020,Bien
2924,488,Matériaux,Génie Civil,14.4,2,2020,Bien
2925,488,Topographie,Génie Civil,12.72,1,2020,Assez Bien
2926,488,Structures,Génie Civil,10.1,1,2020,Passable
2927,488,Hydraulique,Génie Civil,17.43,1,2020,Très Bien
2928,488,Mécanique des Sols,Génie Civil,10.07,2,2020,Passable
2929,489,Biochimie,Biologie,11.53,1,2023,Passable
2930,489,Microbiologie,Biologie,12.63,2,2023,Assez Bien
2931,489,Biochimie,Biologie,7.74,1,2023,Échec
2932,489,Génétique,Biologie,10.36,1,2023,Passable
2933,489,Physiologie,Biologie,10.17,2,2023,Passable
2934,489,Écologie,Biologie,7.63,1,2023,Échec
2935,490,Électrotechnique,Génie Électrique,9.76,2,2021,Échec
2936,490,Automatique,Génie Électrique,13.59,1,2021,Assez Bien
2937,490,Télécoms,Génie Électrique,14.05,1,2021,Bien
2938,490,Électrotechnique,Génie Électrique,10.45,1,2021,Passable
2939,490,Télécoms,Génie Électrique,7.6,2,2021,Échec
2940,490,Électronique,Génie Électrique,13.14,1,2021,Assez Bien
2941,491,Biochimie,Biologie,7.38,1,2022,Échec
2942,491,Biochimie,Biologie,14.69,2,2022,Bien
2943,491,Biochimie,Biologie,5.78,1,2022,Échec
2944,491,Physiologie,Biologie,11.26,1,2022,Passable
2945,491,Biochimie,Biologie,15.28,1,2022,Bien
2946,491,Biochimie,Biologie,13.8,1,2022,Assez Bien
2947,492,Systèmes d'exploitation,Informatique,11.98,2,2021,Passable
2948,492,Systèmes d'exploitation,Informatique,9.59,1,2021,Échec
2949,492,Algorithmique,Informatique,11.46,2,2021,Passable
2950,492,Réseaux,Informatique,6.78,2,2021,Échec
2951,492,IA,Informatique,13.07,1,2021,Assez Bien
2952,492,IA,Informatique,13.93,2,2021,Assez Bien
2953,493,Topographie,Génie Civil,4.95,2,2021,Échec
2954,493,Béton Armé,Génie Civil,9.94,2,2021,Échec
2955,493,Matériaux,Génie Civil,9.48,2,2021,Échec
2956,493,Béton Armé,Génie Civil,16.38,1,2021,Très Bien
2957,493,Mécanique des Sols,Génie Civil,10.0,1,2021,Passable
2958,493,Matériaux,Génie Civil,13.05,2,2021,Assez Bien
2959,494,Matériaux,Génie Civil,5.29,2,2022,Échec
2960,494,Structures,Génie Civil,12.55,1,2022,Assez Bien
2961,494,Mécanique des Sols,Génie Civil,11.39,1,2022,Passable
2962,494,Béton Armé,Génie Civil,8.31,1,2022,Échec
2963,494,Matériaux,Génie Civil,4.81,1,2022,Échec
2964,494,Matériaux,Génie Civil,6.39,2,2022,Échec
2965,495,Biologie Cellulaire,Biologie,9.37,1,2023,Échec
2966,495,Physiologie,Biologie,14.08,1,2023,Bien
2967,495,Génétique,Biologie,9.63,2,2023,Échec
2968,495,Génétique,Biologie,14.97,1,2023,Bien
2969,495,Microbiologie,Biologie,19.08,2,2023,Très Bien
2970,495,Biologie Cellulaire,Biologie,12.4,2,2023,Assez Bien
2971,496,Chimie Générale,Chimie,4.8,1,2023,Échec
2972,496,Thermochimie,Chimie,13.28,1,2023,Assez Bien
2973,496,Thermochimie,Chimie,8.53,2,2023,Échec
2974,496,Électrochimie,Chimie,12.0,1,2023,Assez Bien
2975,496,Chimie Générale,Chimie,15.67,1,2023,Bien
2976,496,Chimie Organique,Chimie,10.09,1,2023,Passable
2977,497,Algorithmique,Informatique,17.12,2,2021,Très Bien
2978,497,IA,Informatique,8.61,2,2021,Échec
2979,497,Réseaux,Informatique,15.21,2,2021,Bien
2980,497,Réseaux,Informatique,20.0,2,2021,Très Bien
2981,497,Systèmes d'exploitation,Informatique,14.37,1,2021,Bien
2982,497,Réseaux,Informatique,13.86,2,2021,Assez Bien
2983,498,Optique,Physique,12.78,2,2021,Assez Bien
2984,498,Thermodynamique,Physique,10.56,1,2021,Passable
2985,498,Optique,Physique,16.48,1,2021,Très Bien
2986,498,Relativité,Physique,9.06,1,2021,Échec
2987,498,Relativité,Physique,8.54,2,2021,Échec
2988,498,Mécanique,Physique,7.88,2,2021,Échec
2989,499,Statistiques Éco,Économie,8.88,1,2020,Échec
2990,499,Macroéconomie,Économie,8.18,1,2020,Échec
2991,499,Marketing,Économie,15.83,1,2020,Bien
2992,499,Statistiques Éco,Économie,11.28,2,2020,Passable
2993,499,Microéconomie,Économie,17.68,2,2020,Très Bien
2994,499,Comptabilité,Économie,13.7,2,2020,Assez Bien
2995,500,Droit Pénal,Droit,8.83,1,2023,Échec
2996,500,Droit Int.,Droit,12.2,1,2023,Assez Bien
2997,500,Droit Commercial,Droit,12.4,1,2023,Assez Bien
2998,500,Droit Civil,Droit,9.67,2,2023,Échec
2999,500,Droit Pénal,Droit,9.07,2,2023,Échec
3000,500,Procédure Civile,Droit,16.26,2,2023,Très Bien
